ANO,LITORAL,ENTIDAD,MES,GRUPO,NOMBREPRINCIPALESPECIE,ORIGEN,ORIGEN DEL CAMARON,TIPOGUA,DESTINO,ACUACULTURA,PESO DESEMBARCADO (KG),PESO VIVO (KG),VALOR (PESOS)
2015,GOLFO Y CARIBE,CAMPECHE,ENERO,ANIMAL,CINTILLA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,2224.44,2224.44,21227.0184
2015,GOLFO Y CARIBE,CAMPECHE,ENERO,ANIMAL,CORVINA,ACUACULTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,19650,19650,1256617.5
2015,GOLFO Y CARIBE,CAMPECHE,ENERO,ANIMAL,CORVINA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,157361.56,157937.26,2622232.713
2015,GOLFO Y CARIBE,CAMPECHE,ENERO,ANIMAL,ESMEDREGAL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,5837.84,5837.84,132637.5432
2015,GOLFO Y CARIBE,CAMPECHE,ENERO,ANIMAL,FAUNA DE ACOMPANAMIENTO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO INDIRECTO,NO APLICA,41266.13,41866.79,351946.5984
2015,GOLFO Y CARIBE,CAMPECHE,ENERO,ANIMAL,GUACHINANGO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,108505.4,108858,4618268.04
2015,GOLFO Y CARIBE,CAMPECHE,ENERO,ANIMAL,JAIBA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,387022.5,389672.5,4831111.36
2015,GOLFO Y CARIBE,CAMPECHE,ENERO,ANIMAL,JUREL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,635685.94,635685.94,4626528.234
2015,GOLFO Y CARIBE,CAMPECHE,ENERO,ANIMAL,LANGOSTINO,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,2164.32,2164.32,112414.7808
2015,GOLFO Y CARIBE,CAMPECHE,ENERO,ANIMAL,LEBRANCHA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,10821.6,10821.6,74945.736
2015,GOLFO Y CARIBE,CAMPECHE,ENERO,ANIMAL,LISA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,18024.1,18024.1,163117.0356
2015,GOLFO Y CARIBE,CAMPECHE,ENERO,ANIMAL,MERO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,33905.76,34138.76,1108703.735
2015,GOLFO Y CARIBE,CAMPECHE,ENERO,ANIMAL,MOJARRA,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,PESQUERIA ACUACULTURAL,19665,20653.3,291492.375
2015,GOLFO Y CARIBE,CAMPECHE,ENERO,ANIMAL,MOJARRA,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,129222,129562,4522770
2015,GOLFO Y CARIBE,CAMPECHE,ENERO,ANIMAL,MOJARRA,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,3063.7,3063.7,45404.15
2015,GOLFO Y CARIBE,CAMPECHE,ENERO,ANIMAL,MOJARRA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,13774.16,13774.16,203882.2106
2015,GOLFO Y CARIBE,CAMPECHE,ENERO,ANIMAL,OSTION,ACUACULTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,PESQUERIA ACUACULTURAL,3975,3975,14535.25
2015,GOLFO Y CARIBE,CAMPECHE,ENERO,ANIMAL,OSTION,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,450.5,450.5,1572.245
2015,GOLFO Y CARIBE,CAMPECHE,ENERO,ANIMAL,OTRAS,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,5855.02,5855.02,79529.712
2015,GOLFO Y CARIBE,CAMPECHE,ENERO,ANIMAL,OTRAS,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,162366.35,161235.55,2041946.842
2015,GOLFO Y CARIBE,CAMPECHE,ENERO,ANIMAL,PAMPANO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,4568.38,4568.38,82175.8129
2015,GOLFO Y CARIBE,CAMPECHE,ENERO,ANIMAL,PARGO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,55907.88,56196.48,1757487.782
2015,GOLFO Y CARIBE,CAMPECHE,ENERO,ANIMAL,PETO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,157250.83,157250.83,3195276.521
2015,GOLFO Y CARIBE,CAMPECHE,ENERO,ANIMAL,RAYA Y SIMILARES,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,109430.09,109480.09,1121789.071
2015,GOLFO Y CARIBE,CAMPECHE,ENERO,ANIMAL,ROBALO,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,2204.4,2307.9,99594.792
2015,GOLFO Y CARIBE,CAMPECHE,ENERO,ANIMAL,ROBALO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,177277.35,178032.25,8064991.868
2015,GOLFO Y CARIBE,CAMPECHE,ENERO,ANIMAL,RUBIA Y VILLAJAIBA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,6101.02,6101.02,161196.5264
2015,GOLFO Y CARIBE,CAMPECHE,ENERO,ANIMAL,RUBIO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,145603.09,145603.09,2214134.027
2015,GOLFO Y CARIBE,CAMPECHE,ENERO,ANIMAL,SIERRA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,362334.89,362354.89,5588914.35
2015,GOLFO Y CARIBE,CAMPECHE,ENERO,ANIMAL,TIBURON,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,88569.98,88569.98,1410015.903
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,BAGRE,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,2852.36,2852.36,30700.48
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,BANDERA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,144410.17,144410.17,1330746.167
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,BERRUGATA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,15564.4,15564.4,146959.624
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,BESUGO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,1102.2,1102.2,22162.8
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,BONITO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,153528.11,153528.11,927648.623
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,CAMARON,CAPTURA,MAR ABIERTO,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,423671.1,486057.3,27803533.95
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,CARPA,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,5818.28,5818.28,30407.6448
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,CAZON,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,23858.04,23858.04,414030.9982
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,CHARAL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,260394.75,260394.75,1136693.25
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,CINTILLA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,1806.94,1806.94,17257.9444
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,CORVINA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,180176.68,180331.58,2947032.111
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,ESMEDREGAL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,11182.25,11182.25,265146.5425
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,FAUNA DE ACOMPANAMIENTO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO INDIRECTO,NO APLICA,42426.96,43480.86,376048.8936
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,GUACHINANGO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,87021.6,87105,3654549.896
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,JAIBA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,310087.27,310087.27,3882292.62
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,JUREL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,650715.5,650715.5,4483666.056
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,LANGOSTINO,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,3321.63,3321.63,168340.2084
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,LEBRANCHA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,9675.98,9675.98,87058.4926
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,LISA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,12196.01,12196.01,100069.5595
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,MERO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,5172.06,5172.06,160515.3158
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,MOJARRA,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,PESQUERIA ACUACULTURAL,36874.5,38960,551273.775
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,MOJARRA,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,44445,44445,992193.57
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,MOJARRA,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,4797.01,4797.01,71715.2995
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,MOJARRA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,11738.43,11738.43,174895.2135
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,OSTION,ACUACULTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,PESQUERIA ACUACULTURAL,3420,3420,20801.8
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,OSTION,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,387.6,387.6,2718.47
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,OTRAS,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,4645.94,4645.94,51948.5458
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,OTRAS,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,157565.43,156866.83,1842379.196
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,PAMPANO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,4210.07,4210.07,73666.1193
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,PARGO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,64118.17,64181.07,1972666.535
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,PETO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,174292.46,174292.46,3552049.707
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,RAYA Y SIMILARES,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,143622.31,143622.31,1298054.146
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,ROBALO,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,1900.46,2009.26,85292.6448
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,ROBALO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,168187.51,168456.91,7589385.97
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,RUBIA Y VILLAJAIBA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,3487.15,3487.15,95531.6275
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,RUBIO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,205818.99,205818.99,2749420.933
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,SIERRA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,369353.9,369353.9,5756866.974
2015,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,TIBURON,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,19326.11,19326.11,290335.0753
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,BAGRE,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,298.93,298.93,3540.4947
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,BANDERA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,165812.54,165812.54,1534325.151
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,BERRUGATA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,10833.29,10833.29,99252.3974
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,BESUGO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,2839,2839,57261.95
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,BONITO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,76549.46,76549.46,468086.9461
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,CABRILLA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,3835.99,3835.99,26512.6631
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,CAMARON,ACUACULTURA,CULTIVO,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,146967,146967,9332404.5
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,CAMARON,CAPTURA,MAR ABIERTO,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,430941.9,500387.7,28222216.56
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,CARACOL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,157814.76,307868.76,2874177.074
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,CARPA,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,4074.8,4074.8,21814.542
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,CAZON,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,29864.63,29864.63,519935.4695
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,CHARAL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,312089.6,312089.6,1362355.2
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,CINTILLA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,167,167,1684.5
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,CORVINA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,190878.33,190955.93,2950335.827
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,ESMEDREGAL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,4735.52,4735.52,116731.6541
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,FAUNA DE ACOMPANAMIENTO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO INDIRECTO,NO APLICA,42927.53,43985.75,371672.1698
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,GUACHINANGO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,96031.33,96031.33,4258580.46
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,JAIBA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,420262.18,420262.18,5453065.361
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,JUREL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,1047502.49,1047502.49,8117463.531
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,LANGOSTINO,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,946.89,946.89,48736.4283
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,LEBRANCHA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,18552.03,18552.03,151618.9647
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,LISA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,7503.31,7503.31,61223.8472
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,MERO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,10601.16,10601.16,350758.5938
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,MOJARRA,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,PESQUERIA ACUACULTURAL,17610,18310.1,265990.685
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,MOJARRA,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,133243.5,134311.6,2339755.86
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,MOJARRA,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,3207.34,3207.34,48719.4946
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,MOJARRA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,14241.76,14241.76,214557.8344
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,OSTION,ACUACULTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,PESQUERIA ACUACULTURAL,6675,6675,26321.75
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,OSTION,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,756.5,756.5,2965.48
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,OTRAS,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,4465.58,4465.58,56233.3592
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,OTRAS,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,250625.25,249232.15,2807450.414
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,PAMPANO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,4519.02,4519.02,75351.8804
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,PARGO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,70162.19,70162.19,2237112.656
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,PETO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,56184.31,56184.31,1199763.926
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,RAYA Y SIMILARES,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,85484.94,85545.44,888649.0303
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,ROBALO,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,976.95,1009.45,45887.3415
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,ROBALO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,168503.74,168683.24,7885979.822
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,RONCO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,183.7,183.7,1708.63
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,RUBIA Y VILLAJAIBA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,3721.1,3721.1,96803.626
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,RUBIO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,218399.27,218399.27,2716544.191
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,SIERRA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,203030.25,203030.25,3067516.67
2015,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,TIBURON,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,20320.69,20320.69,310041.4461
2015,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,BAGRE,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,1748.49,1748.49,20794.6764
2015,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,BANDERA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,178715.63,178715.63,1634734.986
2015,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,BERRUGATA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,161.99,161.99,1696.3457
2015,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,BESUGO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,2672,2672,55690.72
2015,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,BONITO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,31122.12,31122.12,194412.2968
